customer_id,churn,churn_label,churn_probability,churn_prediction,prediction_label,risk_level,recency,frequency,monetary,avg_basket,n_distinct_products,tenure_days,n_cancellations,cancellation_rate,segment_rfm,kmeans_cluster
15466.0,0,Actif,0.4118503168959979,0,Va rester,2 - Risque moyen,198,3,1236.48,412.16,172,545,0,0.0,Sur le point de Partir,2
13208.0,0,Actif,0.1592802080592102,0,Va rester,3 - Risque faible,15,6,1464.81,244.13,162,545,0,0.0,Champions,3
16139.0,0,Actif,0.31586631307305896,0,Va rester,3 - Risque faible,15,3,615.54,205.18,29,545,0,0.0,Potentiellement Fidèles,2
14967.0,0,Actif,0.5626766166508279,1,Risque churn,2 - Risque moyen,250,5,1518.81,303.76,19,545,1,0.2,En danger,2
14958.0,0,Actif,0.31092094962317596,0,Va rester,3 - Risque faible,54,4,668.91,167.23,37,545,0,0.0,Champions,2
16736.0,1,Churné,0.5534438047612754,1,Risque churn,2 - Risque moyen,314,5,2956.56,591.31,116,545,3,0.6,En danger,2
13001.0,0,Actif,0.03430788778466631,0,Va rester,3 - Risque faible,26,29,21697.13,748.18,295,545,4,0.1379,Champions,3
14644.0,0,Actif,0.3276779635755779,0,Va rester,3 - Risque faible,107,6,1604.46,267.41,37,545,3,0.5,Fidèles,2
16003.0,0,Actif,0.35758148499805054,0,Va rester,3 - Risque faible,168,6,4059.46,676.58,102,545,0,0.0,Fidèles,2
16645.0,1,Churné,0.9491461010927524,1,Risque churn,1 - Risque élevé,544,1,160.39,160.39,14,544,0,0.0,Perdus,2
13948.0,1,Churné,0.46417535050347447,0,Va rester,2 - Risque moyen,169,4,548.76,137.19,23,544,1,0.25,Fidèles,2
16541.0,1,Churné,0.935042811685331,1,Risque churn,1 - Risque élevé,544,1,424.03,424.03,38,544,1,1.0,Perdus,2
13680.0,0,Actif,0.15329509372928102,0,Va rester,3 - Risque faible,146,10,10104.84,1010.48,280,544,1,0.1,Fidèles,3
15514.0,0,Actif,0.1384712844233161,0,Va rester,3 - Risque faible,34,13,5021.03,386.23,129,544,2,0.1538,Champions,3
16104.0,0,Actif,0.3553441282416951,0,Va rester,3 - Risque faible,227,8,2476.25,309.53,162,542,2,0.25,En danger,3
13736.0,1,Churné,0.14732831206721755,0,Va rester,3 - Risque faible,69,6,2391.84,398.64,255,542,5,0.8333,Champions,3
16485.0,0,Actif,0.483497000130116,0,Va rester,2 - Risque moyen,241,4,1931.03,482.76,93,542,2,0.5,En danger,2
15878.0,1,Churné,0.7593962554214164,1,Risque churn,1 - Risque élevé,370,2,330.77,165.39,47,542,0,0.0,Perdus,2
14608.0,0,Actif,0.4143215870688928,0,Va rester,2 - Risque moyen,171,8,1771.79,221.47,10,542,1,0.125,Fidèles,2
14548.0,0,Actif,0.3100684871865675,0,Va rester,3 - Risque faible,126,8,2301.09,287.64,66,542,0,0.0,Fidèles,2
15479.0,1,Churné,0.949605826900349,1,Risque churn,1 - Risque élevé,542,1,147.4,147.4,9,542,0,0.0,Perdus,2
13019.0,1,Churné,0.4255596629364103,0,Va rester,2 - Risque moyen,188,6,1229.95,204.99,46,542,2,0.3333,Fidèles,2
13984.0,0,Actif,0.22375754381655252,0,Va rester,3 - Risque faible,58,10,1845.32,184.53,50,541,0,0.0,Champions,2
13495.0,0,Actif,0.21981468087685874,0,Va rester,3 - Risque faible,41,8,4401.82,550.23,50,541,3,0.375,Champions,3
14540.0,0,Actif,0.2246084999405098,0,Va rester,3 - Risque faible,118,9,2994.98,332.78,149,541,1,0.1111,Fidèles,3
16717.0,0,Actif,0.29453196774350704,0,Va rester,3 - Risque faible,175,9,3435.1,381.68,141,541,4,0.4444,Fidèles,3
17231.0,0,Actif,0.03714559663442172,0,Va rester,3 - Risque faible,24,20,5362.58,268.13,415,541,7,0.35,Champions,3
14136.0,1,Churné,0.42776873985726976,0,Va rester,2 - Risque moyen,209,5,1570.81,314.16,86,540,2,0.4,En danger,2
14558.0,1,Churné,0.8175844511360104,1,Risque churn,1 - Risque élevé,463,3,655.5,218.5,13,540,2,0.6667,En danger,2
17854.0,0,Actif,0.2243762397016175,0,Va rester,3 - Risque faible,36,5,871.95,174.39,110,540,0,0.0,Champions,2
17371.0,0,Actif,0.43824160787047,0,Va rester,2 - Risque moyen,170,4,336.29,84.07,62,540,0,0.0,Fidèles,2
15456.0,1,Churné,0.20602964947439348,0,Va rester,3 - Risque faible,92,10,2119.27,211.93,128,540,0,0.0,Champions,3
18051.0,1,Churné,0.7479767333633918,1,Risque churn,1 - Risque élevé,443,7,2282.28,326.04,41,539,1,0.1429,En danger,2
16705.0,0,Actif,0.030797051979649017,0,Va rester,3 - Risque faible,16,30,36088.55,1202.95,350,539,15,0.5,Champions,3
17631.0,0,Actif,0.267648643104857,0,Va rester,3 - Risque faible,41,5,772.71,154.54,49,539,0,0.0,Champions,2
17449.0,0,Actif,0.11904101387171165,0,Va rester,3 - Risque faible,43,9,3752.98,417.0,236,539,0,0.0,Champions,3
14134.0,1,Churné,0.2635511027297846,0,Va rester,3 - Risque faible,191,15,11123.35,741.56,130,538,0,0.0,Fidèles,3
12978.0,1,Churné,0.38495476998660055,0,Va rester,3 - Risque faible,194,5,2502.82,500.56,126,538,1,0.2,Fidèles,2
16748.0,0,Actif,0.1788334496263092,0,Va rester,3 - Risque faible,26,12,3031.63,252.64,48,538,1,0.0833,Champions,3
15367.0,0,Actif,0.14502746133002112,0,Va rester,3 - Risque faible,54,9,4619.92,513.32,191,538,2,0.2222,Champions,3
14043.0,1,Churné,0.6920246171571642,1,Risque churn,2 - Risque moyen,300,2,304.25,152.13,37,538,1,0.5,Perdus,2
17958.0,0,Actif,0.9423133909048614,1,Risque churn,1 - Risque élevé,537,1,465.42,465.42,29,537,0,0.0,Perdus,2
17754.0,0,Actif,0.18561628757017049,0,Va rester,3 - Risque faible,69,9,3069.51,341.06,137,537,3,0.3333,Champions,3
15850.0,0,Actif,0.34049374265866167,0,Va rester,3 - Risque faible,185,4,819.87,204.97,197,535,0,0.0,Fidèles,2
17910.0,1,Churné,0.94398055653721,1,Risque churn,1 - Risque élevé,535,1,261.7,261.7,25,535,0,0.0,Perdus,2
16551.0,0,Actif,0.3808793253937871,0,Va rester,3 - Risque faible,145,5,1626.07,325.21,54,535,0,0.0,Fidèles,2
15577.0,0,Actif,0.43903898430551214,0,Va rester,2 - Risque moyen,114,3,168.75,56.25,24,535,0,0.0,Besoin d'Attention,2
14032.0,0,Actif,0.1677031376540099,0,Va rester,3 - Risque faible,15,10,3410.25,341.03,68,534,7,0.7,Champions,3
17965.0,0,Actif,0.03491230434311789,0,Va rester,3 - Risque faible,61,21,5948.44,283.26,477,534,4,0.1905,Champions,3
14401.0,0,Actif,0.26052222551455484,0,Va rester,3 - Risque faible,124,11,3296.54,299.69,79,534,2,0.1818,Fidèles,3
16064.0,1,Churné,0.946274415076574,1,Risque churn,1 - Risque élevé,534,1,111.0,111.0,17,534,0,0.0,Perdus,2
15640.0,0,Actif,0.06695189944871377,0,Va rester,3 - Risque faible,35,21,17213.53,819.69,223,534,4,0.1905,Champions,3
15672.0,1,Churné,0.9492712119178113,1,Risque churn,1 - Risque élevé,534,1,45.3,45.3,3,534,0,0.0,Perdus,2
17095.0,0,Actif,0.28418964484455517,0,Va rester,3 - Risque faible,108,6,1792.05,298.68,83,533,4,0.6667,Fidèles,3
16749.0,1,Churné,0.7306345948003812,1,Risque churn,1 - Risque élevé,400,2,4387.08,2193.54,53,533,0,0.0,Perdus,2
15566.0,1,Churné,0.6347674399121602,1,Risque churn,2 - Risque moyen,201,2,227.87,113.94,9,533,0,0.0,Sur le point de Partir,2
13756.0,0,Actif,0.12948507463664444,0,Va rester,3 - Risque faible,14,13,5421.59,417.05,118,533,1,0.0769,Champions,3
15527.0,0,Actif,0.10402158952967779,0,Va rester,3 - Risque faible,28,18,4045.9,224.77,151,533,6,0.3333,Champions,3
13259.0,0,Actif,0.31789218454959023,0,Va rester,3 - Risque faible,206,8,1141.06,142.63,181,507,0,0.0,En danger,2
14532.0,1,Churné,0.1220280297072807,0,Va rester,3 - Risque faible,45,11,3859.18,350.83,209,507,1,0.0909,Champions,3
18115.0,1,Churné,0.9418291250607137,1,Risque churn,1 - Risque élevé,506,1,9.7,9.7,3,506,0,0.0,Perdus,2
15549.0,0,Actif,0.32136217810183587,0,Va rester,3 - Risque faible,125,6,1594.8,265.8,94,506,1,0.1667,Fidèles,2
16954.0,0,Actif,0.178203940051573,0,Va rester,3 - Risque faible,63,14,4938.28,352.73,81,499,1,0.0714,Champions,3
14715.0,0,Actif,0.31265229024647845,0,Va rester,3 - Risque faible,107,6,1220.52,203.42,69,498,0,0.0,Fidèles,2
14983.0,1,Churné,0.9320587454312615,1,Risque churn,1 - Risque élevé,498,1,183.2,183.2,30,498,0,0.0,Perdus,2
15191.0,1,Churné,0.6217258918832358,1,Risque churn,2 - Risque moyen,272,3,588.05,196.02,33,497,0,0.0,Sur le point de Partir,2
15003.0,1,Churné,0.3784634335963459,0,Va rester,3 - Risque faible,282,6,1060.7,176.78,253,491,1,0.1667,En danger,3
16281.0,0,Actif,0.6203553265469339,1,Risque churn,2 - Risque moyen,232,2,1361.96,680.98,19,491,1,0.5,Sur le point de Partir,2
13514.0,0,Actif,0.6009436737669052,1,Risque churn,2 - Risque moyen,237,3,663.7,221.23,13,491,0,0.0,Sur le point de Partir,2
12873.0,1,Churné,0.3990008498287059,0,Va rester,3 - Risque faible,91,3,2027.3,675.77,33,490,0,0.0,Potentiellement Fidèles,2
12869.0,1,Churné,0.9267011848600307,1,Risque churn,1 - Risque élevé,490,1,337.67,337.67,35,490,0,0.0,Perdus,2
17604.0,1,Churné,0.17925552989053292,0,Va rester,3 - Risque faible,26,6,945.93,157.66,142,490,0,0.0,Champions,2
13392.0,1,Churné,0.9339108105012899,1,Risque churn,1 - Risque élevé,486,1,91.14,91.14,8,486,0,0.0,Perdus,2
15022.0,0,Actif,0.9297267466115552,1,Risque churn,1 - Risque élevé,486,1,281.05,281.05,19,486,0,0.0,Perdus,2
14370.0,1,Churné,0.5381807845583035,1,Risque churn,2 - Risque moyen,259,6,1175.78,195.96,37,485,3,0.5,En danger,2
15512.0,0,Actif,0.4999419761255654,0,Va rester,2 - Risque moyen,168,3,311.78,103.93,28,485,0,0.0,Besoin d'Attention,2
17361.0,0,Actif,0.4204815203076419,0,Va rester,2 - Risque moyen,100,3,437.44,145.81,27,485,0,0.0,Besoin d'Attention,2
17163.0,0,Actif,0.662661064842148,1,Risque churn,2 - Risque moyen,254,2,406.68,203.34,24,484,0,0.0,Sur le point de Partir,2
17504.0,1,Churné,0.07152029659297611,0,Va rester,3 - Risque faible,15,18,9565.12,531.4,244,478,1,0.0556,Champions,3
17647.0,0,Actif,0.8451854866912445,1,Risque churn,1 - Risque élevé,478,2,198.6,99.3,5,478,0,0.0,Perdus,2
13242.0,0,Actif,0.25880833594727676,0,Va rester,3 - Risque faible,22,6,533.0,88.83,15,477,0,0.0,Champions,2
14072.0,1,Churné,0.9247878906305578,1,Risque churn,1 - Risque élevé,475,1,390.85,390.85,19,475,0,0.0,Perdus,2
13446.0,1,Churné,0.3769761035138106,0,Va rester,3 - Risque faible,239,11,3881.89,352.9,113,472,7,0.6364,En danger,3
15425.0,1,Churné,0.4437874768048453,0,Va rester,2 - Risque moyen,209,4,1944.57,486.14,114,472,0,0.0,En danger,2
15538.0,1,Churné,0.6750946722255732,1,Risque churn,2 - Risque moyen,346,6,3358.4,559.73,3,472,5,0.8333,En danger,2
17402.0,0,Actif,0.15277421383214237,0,Va rester,3 - Risque faible,42,14,3246.7,231.91,100,532,3,0.2143,Champions,3
17526.0,1,Churné,0.24999012267729875,0,Va rester,3 - Risque faible,99,11,3842.94,349.36,61,531,3,0.2727,Fidèles,3
13921.0,1,Churné,0.5082139284716487,1,Risque churn,2 - Risque moyen,211,4,730.7,182.68,36,530,1,0.25,En danger,2
17624.0,0,Actif,0.2858894405622888,0,Va rester,3 - Risque faible,27,3,1125.45,375.15,71,528,0,0.0,Potentiellement Fidèles,2
14404.0,0,Actif,0.2069566561632437,0,Va rester,3 - Risque faible,68,10,2148.37,214.84,90,528,2,0.2,Champions,3
14198.0,0,Actif,0.2585231299915492,0,Va rester,3 - Risque faible,48,6,1051.63,175.27,41,512,2,0.3333,Champions,2
15186.0,0,Actif,0.6463384007077887,1,Risque churn,2 - Risque moyen,283,3,991.79,330.6,22,505,0,0.0,En danger,2
12939.0,0,Actif,0.21501872343608733,0,Va rester,3 - Risque faible,82,15,20911.32,1394.09,24,505,0,0.0,Champions,3
14137.0,1,Churné,0.928604126036197,1,Risque churn,1 - Risque élevé,504,1,332.7,332.7,11,504,1,1.0,Perdus,2
14154.0,1,Churné,0.13171300995868582,0,Va rester,3 - Risque faible,48,8,6460.7,807.59,236,504,2,0.25,Champions,3
16304.0,1,Churné,0.933249544170272,1,Risque churn,1 - Risque élevé,503,1,381.66,381.66,25,503,0,0.0,Perdus,2
13787.0,0,Actif,0.41442636688774387,0,Va rester,2 - Risque moyen,173,5,1019.86,203.97,56,503,3,0.6,Fidèles,2
14256.0,1,Churné,0.2498855367511126,0,Va rester,3 - Risque faible,69,5,2473.99,494.8,100,503,4,0.8,Champions,3
16660.0,0,Actif,0.2714874113077535,0,Va rester,3 - Risque faible,19,5,996.26,199.25,10,503,0,0.0,Champions,2
15605.0,0,Actif,0.2523043260721171,0,Va rester,3 - Risque faible,61,7,1428.75,204.11,59,503,1,0.1429,Champions,2
15771.0,1,Churné,0.772254990976744,1,Risque churn,1 - Risque élevé,413,3,1006.54,335.51,26,502,0,0.0,En danger,2
14420.0,0,Actif,0.4878473571998541,0,Va rester,2 - Risque moyen,205,3,1251.65,417.22,58,500,2,0.6667,Sur le point de Partir,2
14207.0,1,Churné,0.9379157467238499,1,Risque churn,1 - Risque élevé,496,1,157.8,157.8,2,496,0,0.0,Perdus,2
14431.0,1,Churné,0.35777589441718183,0,Va rester,3 - Risque faible,111,4,2614.2,653.55,72,496,1,0.25,Fidèles,2
14714.0,0,Actif,0.5018526762746812,1,Risque churn,2 - Risque moyen,216,3,746.05,248.68,59,496,3,1.0,Sur le point de Partir,2
14274.0,1,Churné,0.9339244894857703,1,Risque churn,1 - Risque élevé,495,1,256.6,256.6,15,495,0,0.0,Perdus,2
16822.0,1,Churné,0.9169389883947026,1,Risque churn,1 - Risque élevé,495,1,181.39,181.39,11,495,2,2.0,Perdus,2
16950.0,0,Actif,0.3519514043915207,0,Va rester,3 - Risque faible,176,8,2777.81,347.23,84,493,2,0.25,Fidèles,2
13036.0,1,Churné,0.9349040821123116,1,Risque churn,1 - Risque élevé,493,1,307.1,307.1,6,493,0,0.0,Perdus,2
14879.0,1,Churné,0.9310498509693172,1,Risque churn,1 - Risque élevé,493,1,185.06,185.06,27,493,0,0.0,Perdus,2
15711.0,1,Churné,0.7634936418230565,1,Risque churn,1 - Risque élevé,365,2,420.25,210.13,25,493,0,0.0,Perdus,2
13729.0,1,Churné,0.574704288858321,1,Risque churn,2 - Risque moyen,244,3,724.73,241.58,36,493,2,0.6667,Sur le point de Partir,2
14044.0,0,Actif,0.09287586299202079,0,Va rester,3 - Risque faible,118,7,2644.02,377.72,465,493,1,0.1429,Fidèles,3
14621.0,0,Actif,0.37891461258112563,0,Va rester,3 - Risque faible,167,5,1517.91,303.58,74,492,6,1.2,Fidèles,3
13477.0,0,Actif,0.19504549846417946,0,Va rester,3 - Risque faible,20,7,1895.62,270.8,84,492,2,0.2857,Champions,3
15611.0,0,Actif,0.20354550142992367,0,Va rester,3 - Risque faible,65,16,1737.33,108.58,26,492,5,0.3125,Champions,3
17982.0,1,Churné,0.9333698168181567,1,Risque churn,1 - Risque élevé,489,1,138.18,138.18,13,489,0,0.0,Perdus,2
13851.0,0,Actif,0.31071872965388403,0,Va rester,3 - Risque faible,97,6,2201.32,366.89,56,488,1,0.1667,Fidèles,2
13757.0,1,Churné,0.9320457831891726,1,Risque churn,1 - Risque élevé,483,1,195.55,195.55,8,483,0,0.0,Perdus,2
15591.0,1,Churné,0.7719563673947551,1,Risque churn,1 - Risque élevé,391,3,217.9,72.63,6,482,0,0.0,En danger,2
13783.0,1,Churné,0.6508080885677793,1,Risque churn,2 - Risque moyen,296,4,1542.09,385.52,4,482,0,0.0,En danger,2
17138.0,1,Churné,0.17283792127651343,0,Va rester,3 - Risque faible,84,7,4417.27,631.04,234,482,0,0.0,Champions,3
16788.0,0,Actif,0.15287384077448876,0,Va rester,3 - Risque faible,63,4,1649.99,412.5,292,479,0,0.0,Champions,3
15371.0,1,Churné,0.9307607024878096,1,Risque churn,1 - Risque élevé,471,1,59.4,59.4,1,471,0,0.0,Perdus,2
15325.0,0,Actif,0.35707850247429906,0,Va rester,3 - Risque faible,204,7,1439.72,205.67,141,470,1,0.1429,En danger,2
13503.0,0,Actif,0.48508750295153724,0,Va rester,2 - Risque moyen,288,5,1688.54,337.71,148,470,6,1.2,En danger,3
13659.0,1,Churné,0.0980596325914804,0,Va rester,3 - Risque faible,14,12,4894.88,407.91,224,469,5,0.4167,Champions,3
18218.0,1,Churné,0.27120105500757286,0,Va rester,3 - Risque faible,20,4,1142.0,285.5,25,469,2,0.5,Champions,2
14783.0,1,Churné,0.913283066685755,1,Risque churn,1 - Risque élevé,468,1,307.3,307.3,17,468,1,1.0,Perdus,2
15295.0,1,Churné,0.9131973948508653,1,Risque churn,1 - Risque élevé,463,1,217.24,217.24,50,463,0,0.0,Perdus,2
16388.0,1,Churné,0.9233796170269961,1,Risque churn,1 - Risque élevé,462,1,186.05,186.05,13,462,0,0.0,Perdus,2
14284.0,0,Actif,0.9120637303870132,1,Risque churn,1 - Risque élevé,462,1,704.4,704.4,35,462,0,0.0,Perdus,2
13765.0,1,Churné,0.920729135782434,1,Risque churn,1 - Risque élevé,462,1,352.82,352.82,17,462,0,0.0,Perdus,2
14006.0,0,Actif,0.2566223879122617,0,Va rester,3 - Risque faible,50,6,1896.57,316.09,53,461,0,0.0,Champions,2
17534.0,0,Actif,0.5456055470333006,1,Risque churn,2 - Risque moyen,260,4,1445.47,361.37,69,461,0,0.0,En danger,2
15124.0,0,Actif,0.6904601721319216,1,Risque churn,2 - Risque moyen,285,2,266.63,133.32,16,460,0,0.0,Perdus,2
16037.0,1,Churné,0.2879026220086852,0,Va rester,3 - Risque faible,78,5,1509.34,301.87,62,457,2,0.4,Champions,2
17116.0,1,Churné,0.9096667935284103,1,Risque churn,1 - Risque élevé,457,1,389.78,389.78,47,457,0,0.0,Perdus,2
16461.0,0,Actif,0.6346450116618682,1,Risque churn,2 - Risque moyen,399,2,1463.8,731.9,196,455,0,0.0,Perdus,2
17049.0,0,Actif,0.10493831614631,0,Va rester,3 - Risque faible,23,13,5869.3,451.48,205,454,4,0.3077,Champions,3
15094.0,1,Churné,0.6897785905977071,1,Risque churn,2 - Risque moyen,272,2,83.0,41.5,4,453,0,0.0,Sur le point de Partir,2
16331.0,1,Churné,0.5354450402273749,1,Risque churn,2 - Risque moyen,241,6,2037.7,339.62,33,451,0,0.0,En danger,2
17236.0,0,Actif,0.20203813980779992,0,Va rester,3 - Risque faible,51,10,1576.95,157.7,81,451,0,0.0,Champions,2
15631.0,1,Churné,0.9071910613492676,1,Risque churn,1 - Risque élevé,451,1,596.67,596.67,39,451,0,0.0,Perdus,2
16310.0,1,Churné,0.6198165333796551,1,Risque churn,2 - Risque moyen,223,2,460.08,230.04,26,451,0,0.0,Sur le point de Partir,2
12825.0,1,Churné,0.7247624526736739,1,Risque churn,1 - Risque élevé,330,2,518.63,259.32,20,450,0,0.0,Perdus,2
18245.0,0,Actif,0.06906152424908397,0,Va rester,3 - Risque faible,20,17,5064.21,297.89,275,450,3,0.1765,Champions,3
18039.0,1,Churné,0.38608153107567855,0,Va rester,3 - Risque faible,183,4,579.17,144.79,137,449,0,0.0,Fidèles,2
13283.0,0,Actif,0.7679564556165702,1,Risque churn,1 - Risque élevé,376,2,279.7,139.85,13,449,0,0.0,Perdus,2
13305.0,0,Actif,0.18210367431799115,0,Va rester,3 - Risque faible,54,10,2394.1,239.41,123,448,0,0.0,Champions,3
17065.0,1,Churné,0.8209601825075789,1,Risque churn,1 - Risque élevé,446,2,194.7,97.35,6,446,0,0.0,Perdus,2
13724.0,1,Churné,0.9091975416994725,1,Risque churn,1 - Risque élevé,446,1,213.01,213.01,39,446,0,0.0,Perdus,2
15994.0,0,Actif,0.5390968642879177,1,Risque churn,2 - Risque moyen,220,2,775.11,387.55,69,444,2,1.0,Sur le point de Partir,2
13183.0,0,Actif,0.19340035740564113,0,Va rester,3 - Risque faible,17,9,4605.48,511.72,43,444,3,0.3333,Champions,3
17849.0,1,Churné,0.2342386245965337,0,Va rester,3 - Risque faible,27,8,1063.76,132.97,24,444,0,0.0,Champions,0
14857.0,0,Actif,0.4713825094982534,0,Va rester,2 - Risque moyen,251,5,2478.73,495.75,125,443,2,0.4,En danger,2
18063.0,1,Churné,0.6162409234967473,1,Risque churn,2 - Risque moyen,199,2,186.6,93.3,2,442,0,0.0,Sur le point de Partir,2
13371.0,1,Churné,0.6076266923445657,1,Risque churn,2 - Risque moyen,314,2,2297.66,1148.83,75,441,2,1.0,Perdus,2
15775.0,1,Churné,0.4578586362137961,0,Va rester,2 - Risque moyen,54,2,150.5,75.25,9,440,0,0.0,Potentiellement Fidèles,2
14427.0,0,Actif,0.6949599776883442,1,Risque churn,2 - Risque moyen,303,2,900.18,450.09,27,440,0,0.0,Perdus,2
15918.0,0,Actif,0.4577301144218422,0,Va rester,2 - Risque moyen,80,2,390.65,195.33,37,440,0,0.0,Potentiellement Fidèles,2
16199.0,1,Churné,0.49203449358448337,0,Va rester,2 - Risque moyen,201,7,942.75,134.68,2,440,0,0.0,En danger,2
14832.0,1,Churné,0.8929156632010365,1,Risque churn,1 - Risque élevé,439,1,322.69,322.69,1,439,2,2.0,Perdus,2
15650.0,1,Churné,0.7017760492379548,1,Risque churn,1 - Risque élevé,330,2,553.88,276.94,33,437,1,0.5,Perdus,2
13466.0,0,Actif,0.522199104830031,1,Risque churn,2 - Risque moyen,217,4,705.45,176.36,34,437,1,0.25,En danger,2
15614.0,1,Churné,0.5145803094937608,1,Risque churn,2 - Risque moyen,246,4,3147.36,786.84,73,435,3,0.75,En danger,2
16615.0,1,Churné,0.8977907201955754,1,Risque churn,1 - Risque élevé,435,1,291.5,291.5,19,435,1,1.0,Perdus,2
15027.0,0,Actif,0.21440254705867745,0,Va rester,3 - Risque faible,28,8,2783.57,347.95,52,433,3,0.375,Champions,3
16794.0,0,Actif,0.3636410845082588,0,Va rester,3 - Risque faible,189,5,868.2,173.64,151,433,0,0.0,Fidèles,2
16666.0,0,Actif,0.9106344671531141,1,Risque churn,1 - Risque élevé,430,1,106.96,106.96,15,430,0,0.0,Perdus,2
16532.0,0,Actif,0.47925854618649383,0,Va rester,2 - Risque moyen,147,3,3918.24,1306.08,1,429,0,0.0,Besoin d'Attention,2
16456.0,0,Actif,0.11782340128635001,0,Va rester,3 - Risque faible,36,11,6281.15,571.01,217,429,1,0.0909,Champions,3
16036.0,0,Actif,0.32632841165466614,0,Va rester,3 - Risque faible,72,3,1986.65,662.22,88,429,0,0.0,Potentiellement Fidèles,2
16176.0,1,Churné,0.5146403612072458,1,Risque churn,2 - Risque moyen,230,4,2052.69,513.17,53,429,3,0.75,En danger,2
17664.0,0,Actif,0.29209379440744104,0,Va rester,3 - Risque faible,21,3,887.78,295.93,51,429,0,0.0,Potentiellement Fidèles,2
16847.0,0,Actif,0.902625067424509,1,Risque churn,1 - Risque élevé,427,1,421.45,421.45,25,427,0,0.0,Perdus,2
14893.0,1,Churné,0.8537131459096693,1,Risque churn,1 - Risque élevé,426,1,571.76,571.76,33,426,3,3.0,Perdus,2
13582.0,1,Churné,0.6061544299729387,1,Risque churn,2 - Risque moyen,198,2,241.68,120.84,10,426,0,0.0,Sur le point de Partir,2
16054.0,0,Actif,0.5160655908209455,1,Risque churn,2 - Risque moyen,227,3,1327.98,442.66,49,426,3,1.0,Sur le point de Partir,2
14694.0,1,Churné,0.9073653847130589,1,Risque churn,1 - Risque élevé,426,1,244.31,244.31,15,426,0,0.0,Perdus,2
14489.0,1,Churné,0.24507025136102553,0,Va rester,3 - Risque faible,16,4,1574.93,393.73,65,421,0,0.0,Champions,2
12997.0,0,Actif,0.242825468985307,0,Va rester,3 - Risque faible,45,6,1492.49,248.75,52,421,7,1.1667,Champions,3
13207.0,0,Actif,0.6729882079867221,1,Risque churn,2 - Risque moyen,260,2,285.6,142.8,4,421,0,0.0,Sur le point de Partir,2
17563.0,1,Churné,0.7354706678594803,1,Risque churn,1 - Risque élevé,387,2,392.38,196.19,27,420,3,1.5,Perdus,2
13852.0,1,Churné,0.8938721707276962,1,Risque churn,1 - Risque élevé,419,1,187.35,187.35,11,419,1,1.0,Perdus,2
17746.0,1,Churné,0.2977960524283103,0,Va rester,3 - Risque faible,49,4,904.18,226.05,32,419,3,0.75,Champions,2
15638.0,1,Churné,0.4568982494606506,0,Va rester,2 - Risque moyen,187,6,2265.2,377.53,20,419,3,0.5,Fidèles,2
15067.0,0,Actif,0.29441546510590055,0,Va rester,3 - Risque faible,91,3,2981.17,993.72,125,416,1,0.3333,Potentiellement Fidèles,2
